time,odometer
2018-11-08T16:10:33.000Z,7019205
2018-11-08T16:10:41.000Z,7019293
2018-11-08T16:10:42.000Z,7019302
2018-11-08T16:10:43.000Z,7019310
2018-11-08T16:10:44.000Z,7019318
2018-11-08T16:10:45.000Z,7019326
2018-11-08T16:10:46.000Z,7019334
2018-11-08T16:10:47.000Z,7019343
2018-11-08T16:10:49.000Z,7019363
2018-11-08T16:10:56.000Z,7019445
2018-11-08T16:11:00.000Z,7019481
2018-11-08T16:11:02.000Z,7019490
2018-11-08T16:12:00.000Z,7019540
2018-11-08T16:12:10.000Z,7019580
2018-11-08T16:12:38.000Z,7019581
2018-11-08T16:12:53.000Z,7019658
2018-11-08T16:13:53.000Z,7019659
2018-11-08T16:14:53.000Z,7019673
2018-11-08T16:15:05.000Z,7019706
2018-11-08T16:15:06.000Z,7019710
2018-11-08T16:15:07.000Z,7019714
2018-11-08T16:15:08.000Z,7019718
2018-11-08T16:15:09.000Z,7019723
2018-11-08T16:15:11.000Z,7019732
2018-11-08T16:15:13.000Z,7019741
2018-11-08T16:15:15.000Z,7019751
2018-11-08T16:15:18.000Z,7019776
2018-11-08T16:15:27.000Z,7019876
2018-11-08T16:15:35.000Z,7019986
2018-11-08T16:15:42.000Z,7020084
2018-11-08T16:15:44.000Z,7020112
2018-11-08T16:15:49.000Z,7020189
2018-11-08T16:15:54.000Z,7020272
2018-11-08T16:15:56.000Z,7020297
2018-11-08T16:16:02.000Z,7020352
2018-11-08T16:16:11.000Z,7020409
2018-11-08T16:16:16.000Z,7020461
2018-11-08T16:16:25.000Z,7020566
2018-11-08T16:16:33.000Z,7020670
2018-11-08T16:16:41.000Z,7020766
2018-11-08T16:16:47.000Z,7020820
2018-11-08T16:17:00.000Z,7020927
2018-11-08T16:17:08.000Z,7020978
2018-11-08T16:17:11.000Z,7021012
2018-11-08T16:17:18.000Z,7021110
2018-11-08T16:17:21.000Z,7021160
2018-11-08T16:17:27.000Z,7021276
2018-11-08T16:17:34.000Z,7021391
2018-11-08T16:17:40.000Z,7021486
2018-11-08T16:17:46.000Z,7021564
2018-11-08T16:17:53.000Z,7021636
2018-11-08T16:17:55.000Z,7021650
2018-11-08T16:17:58.000Z,7021661
2018-11-08T16:18:10.000Z,7021663
2018-11-08T16:18:14.000Z,7021685
2018-11-08T16:18:15.000Z,7021695
2018-11-08T16:18:16.000Z,7021701
2018-11-08T16:18:17.000Z,7021707
2018-11-08T16:18:18.000Z,7021712
2018-11-08T16:18:19.000Z,7021719
2018-11-08T16:18:25.000Z,7021751
2018-11-08T16:18:30.000Z,7021763
2018-11-08T16:18:40.000Z,7021770
2018-11-08T16:18:47.000Z,7021790
2018-11-08T16:18:50.000Z,7021799
2018-11-08T16:19:50.000Z,7021804
2018-11-08T16:24:16.000Z,7021808
2018-11-08T16:24:17.000Z,7021815
2018-11-08T16:24:19.000Z,7021833
2018-11-08T16:24:20.000Z,7021849
2018-11-08T16:24:26.000Z,7021851
2018-11-08T16:24:30.000Z,7021892
2018-11-08T16:24:32.000Z,7021919
2018-11-08T16:24:38.000Z,7022017
2018-11-08T16:24:41.000Z,7022049
2018-11-08T16:24:52.000Z,7022155
2018-11-08T16:24:56.000Z,7022185
2018-11-08T16:24:59.000Z,7022197
2018-11-08T16:25:20.000Z,7022203
2018-11-08T16:25:22.000Z,7022213
2018-11-08T16:25:23.000Z,7022219
2018-11-08T16:25:24.000Z,7022225
2018-11-08T16:25:25.000Z,7022223
